host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
85156489,Marcela,Jacarepagua  ,Entire home/apt,398,15,0,,,1,90
85157934,Marcelo,Jacarepagua  ,Entire home/apt,3005,3,0,,,1,89
85160461,Paulo,Barra da Tijuca,Entire home/apt,398,2,7,10/02/2018,0.26,1,363
85167314,Jonas,Copacabana  ,Private room,300,2,0,,,1,365
85170955,Jaqueline,Botafogo  ,Entire home/apt,98,2,20,07/10/2018,1.81,1,302
85172454,Marcalio,Vila Isabel ,Private room,53,2,66,25/09/2018,3.05,1,81
85175512,Jorge,Tijuca  ,Entire home/apt,252,2,0,,,1,362
85177205,"Rita,Venina  E Irmalos",Copacabana  ,Entire home/apt,98,4,41,01/10/2018,1.55,2,40
85177205,"Rita,Venina  E Irmalos",Copacabana  ,Entire home/apt,169,4,26,17/08/2018,1.12,2,40
85183803,Edson,Jacarepagua  ,Entire home/apt,398,3,1,24/09/2017,0.08,1,363
85184410,Artur,Camorim  ,Entire home/apt,578,7,0,,,1,365
85186750,NomeRRproduaalo,Copacabana  ,Entire home/apt,699,7,0,,,1,365
85187349,Lavia,Vila Valqueire ,Private room,101,1,4,09/12/2017,0.15,2,365
85187349,Lavia,Pechincha  ,Private room,94,1,0,,,2,365
85189839,Monique,Botafogo  ,Entire home/apt,451,1,0,,,1,179
85194027,Rosangela,Copacabana  ,Entire home/apt,939,7,0,,,1,173
85195103,Rosiane,Recreio dos Bandeirantes,Entire home/apt,747,1,0,,,1,365
85196240,Gabriela,Flamengo  ,Entire home/apt,387,15,0,,,1,365
85197483,Pedro,Barra da Tijuca,Entire home/apt,601,7,0,,,1,177
85201079,Marilene,Anil  ,Entire home/apt,252,3,0,,,1,364
85201227,Sylvio,Vila Isabel ,Private room,131,1,0,,,1,358
85201285,Carolina,Vila Isabel ,Entire home/apt,398,3,0,,,1,0
85201297,Dilson Luiz,Jacarepagua  ,Entire home/apt,999,1,0,,,1,365
85202037,Andra,Pechincha  ,Entire home/apt,699,10,0,,,1,362
85202988,Denise,Monera  ,Private room,150,2,0,,,1,0
85203034,Marcelo,Centro  ,Entire home/apt,4500,3,3,13/11/2016,0.11,1,173
85203214,Danielle,Leblon  ,Entire home/apt,1198,17,0,,,1,87
85203713,Paulo,Centro  ,Private room,263,1,0,,,1,88
85205933,Helenilza,Botafogo  ,Entire home/apt,101,2,0,,,1,0
85207138,Raphael,Catete  ,Entire home/apt,199,2,0,,,1,358
85208921,Dolores,Barra da Tijuca,Private room,1499,1,0,,,1,0
85208953,Greco,Barra da Tijuca,Entire home/apt,1127,10,1,25/07/2016,0.04,1,362
85212600,Ludmila,Freguesia (Jacarepagua) ,Entire home/apt,500,1,0,,,1,364
85215930,Gabrielly,Copacabana  ,Private room,548,2,1,18/08/2016,0.04,2,365
85215930,Gabrielly,Copacabana  ,Private room,548,5,0,,,2,364
85216498,Katia,Vila Isabel ,Shared room,79,1,1,21/08/2016,0.04,1,365
85216861,Dani,Vidigal  ,Private room,451,2,2,27/08/2016,0.08,1,365
85234618,Marcos,Lagoa  ,Entire home/apt,237,1,2,21/08/2016,0.08,2,251
85234618,Marcos,Lagoa  ,Private room,135,2,1,18/01/2018,0.11,2,246
85257183,Bruno,Barra da Tijuca,Entire home/apt,439,2,12,13/02/2018,0.45,1,358
85258087,Diego,Leme  ,Entire home/apt,800,3,0,,,1,365
85272335,Juliana,Humaita  ,Entire home/apt,252,1,0,,,1,41
85274082,Jurema,Engenho de Dentro,Entire home/apt,451,15,0,,,1,89
85274759,Gisela,Barra da Tijuca,Entire home/apt,131,2,30,29/09/2018,1.13,1,68
85275203,Marco,Laranjeiras  ,Private room,751,1,0,,,1,364
85277791,Barbara,Andaraa  ,Private room,139,3,0,,,1,88
85280903,Daniel,Copacabana  ,Entire home/apt,98,4,36,03/09/2018,2.01,2,359
85280903,Daniel,Jacarepagua  ,Entire home/apt,98,4,2,20/08/2018,0.43,2,0
85281112,Gustavl,Barra da Tijuca,Entire home/apt,500,20,0,,,1,365
85283335,Sara,Santa Teresa ,Private room,45,2,3,01/07/2018,0.72,2,30
85283335,Sara,Santa Teresa ,Private room,64,2,0,,,2,83
85283590,Jonas,Santa Cruz ,Entire home/apt,300,1,0,,,1,364
85287663,Vera,Rocha  ,Entire home/apt,300,5,0,,,1,0
85288468,Vinicius,Engenho de Dentro,Entire home/apt,1300,1,0,,,1,363
85289360,Leonardo,Barra da Tijuca,Entire home/apt,1315,1,0,,,1,365
85293048,Juan Eduardo,Centro  ,Entire home/apt,500,4,0,,,1,81
85294006,Bruna,Alto da Boa,Entire home/apt,1315,1,0,,,1,364
85303891,Demilse,Barra da Tijuca,Private room,481,10,0,,,2,363
85303891,Demilse,Barra da Tijuca,Private room,481,7,0,,,2,88
85304681,Carlos,Copacabana  ,Entire home/apt,195,6,0,,,1,0
85307081,Alexandre,Recreio dos Bandeirantes,Entire home/apt,3899,16,0,,,1,364
85308271,Ursula,Barra da Tijuca,Entire home/apt,699,4,0,,,1,83
85309740,Victoria,Tanque  ,Private room,150,1,0,,,1,87
85313020,Mariana,Copacabana  ,Private room,199,5,0,,,1,88
85318159,Charles,Barra da Tijuca,Entire home/apt,2501,1,0,,,1,365
85319687,Carla,Barra da Tijuca,Entire home/apt,255,15,0,,,2,0
85319687,Carla,Barra da Tijuca,Private room,188,7,0,,,2,0
85321148,Casa Da Katia,Barra da Tijuca,Entire home/apt,101,4,0,,,1,345
85322392,Luiz Felipe,Copacabana  ,Entire home/apt,977,2,5,17/09/2018,0.19,1,361
85324016,Jose,Barra da Tijuca,Private room,162,1,0,,,1,179
85326959,Veranica,Leblon  ,Entire home/apt,563,20,0,,,1,364
85328373,Esequiel,Vidigal  ,Private room,113,1,0,,,2,365
85328373,Esequiel,Vidigal  ,Shared room,113,1,0,,,2,365
85329743,Sueli,Copacabana  ,Entire home/apt,398,7,1,22/08/2016,0.04,1,363
85330470,Kennedy,Anil  ,Private room,300,1,0,,,1,0
85333930,Josy,Jacarepagua  ,Entire home/apt,999,2,0,,,1,362
85338448,Thaas,Ipanema  ,Entire home/apt,357,2,57,21/08/2018,2.17,1,325
85339284,Gilberto,Recreio dos Bandeirantes,Entire home/apt,751,7,0,,,1,179
85351023,Rafaela,Jacarepagua  ,Entire home/apt,1198,10,0,,,1,0
85351310,Milly,Gavea  ,Private room,199,1,0,,,1,364
85354225,"Meryzinha,",Salo Cristavalo ,Private room,143,1,2,15/09/2018,0.08,2,89
85354225,"Meryzinha,",Vasco da Gama,Private room,143,1,1,08/02/2018,0.12,2,365
85357559,Renato,Recreio dos Bandeirantes,Private room,601,15,0,,,1,88
85359524,Diego,Engenho Novo ,Private room,500,2,0,,,1,89
85363025,Marcelo Peres,Jacarepagua  ,Entire home/apt,4394,15,0,,,1,0
85365646,Larissa,Anil  ,Entire home/apt,500,1,0,,,1,0
85367658,Fernanda,Cachambi  ,Entire home/apt,120,1,0,,,1,89
85370281,Gilson,Santa Teresa ,Entire home/apt,135,15,0,,,1,362
85372302,Reinaldo,Jacarepagua  ,Entire home/apt,1502,7,0,,,1,365
85374357,Deborah,Jacarepagua  ,Private room,199,1,1,25/09/2017,0.08,1,364
85377768,Nicolas,Urca  ,Private room,349,2,0,,,1,89
85380485,Sandra Joana,Copacabana  ,Entire home/apt,188,2,29,10/09/2018,1.6,1,335
85381164,Rafael,Rio Comprido ,Private room,225,1,0,,,1,89
85381232,Felipe,Recreio dos Bandeirantes,Entire home/apt,1499,2,0,,,1,365
85384802,Repablica HannaS,Curicica  ,Shared room,34,30,0,,,1,83
85392029,Ana,Barra da Tijuca,Entire home/apt,541,3,0,,,1,365
85397109,Roberto,Copacabana  ,Private room,222,2,1,12/02/2018,0.12,1,0
85440894,Osvaldo,Jacarepagua  ,Entire home/apt,1998,1,0,,,1,365
85443939,Marcia,Copacabana  ,Entire home/apt,101,3,23,07/10/2018,0.87,1,324
85444572,Marcia,Recreio dos Bandeirantes,Private room,252,3,0,,,1,362
85450688,Jesus,Flamengo  ,Private room,398,1,0,,,1,364
85452856,Fernanda,Barra da Tijuca,Entire home/apt,999,1,0,,,1,362
85454520,Claudia Maria,Vila Isabel ,Private room,199,3,0,,,1,363
85455090,Sergio,Copacabana  ,Entire home/apt,601,4,0,,,1,362
85456866,Carolina,Catete  ,Private room,105,1,1,11/02/2018,0.12,1,0
85457898,Daniele,Barra da Tijuca,Entire home/apt,500,2,1,25/09/2017,0.08,1,365
85465568,Willian,Jacarepagua  ,Entire home/apt,699,5,1,25/09/2017,0.08,1,358
85467158,Arma,Barra da Tijuca,Entire home/apt,601,1,0,,,1,364
85467892,Maria,Jacarepagua  ,Entire home/apt,669,20,0,,,1,89
85468412,Angela,Copacabana  ,Entire home/apt,162,3,40,01/10/2018,1.52,1,155
85468920,Marcelo,Todos os Santos,Private room,199,1,1,19/08/2016,0.04,1,365
85473112,Felipe,Tijuca  ,Private room,252,3,0,,,1,0
85476812,Camila,Copacabana  ,Private room,150,1,0,,,1,0
85477986,Francisca,Jacarepagua  ,Entire home/apt,650,1,0,,,1,365
85479659,Etienne,Grajaa  ,Entire home/apt,548,7,0,,,1,362
85481796,Marcia,Tijuca  ,Entire home/apt,222,18,0,,,1,362
85483518,Aline,Camorim  ,Entire home/apt,398,1,0,,,1,364
85484471,Rednei,Taquara  ,Entire home/apt,1127,1,0,,,1,363
85490122,Josa,Maracanal  ,Private room,75,3,0,,,1,9
85491904,Marcelo,Tijuca  ,Entire home/apt,601,10,0,,,1,358
85493490,Dayane,Recreio dos Bandeirantes,Entire home/apt,349,10,0,,,3,363
85493490,Dayane,Recreio dos Bandeirantes,Entire home/apt,349,10,0,,,3,364
85493490,Dayane,Recreio dos Bandeirantes,Entire home/apt,398,5,0,,,3,179
85493522,Rodrigo,Leblon  ,Entire home/apt,4999,10,0,,,1,0
85497080,Estelina,Freguesia (Jacarepagua) ,Entire home/apt,601,1,0,,,1,363
85497402,Clara,Jacarepagua  ,Private room,789,2,0,,,1,0
85499947,Carlos,Barra da Tijuca,Entire home/apt,3756,15,0,,,1,0
85500762,Anderson,Tijuca  ,Private room,154,1,0,,,1,364
85502023,Diego,Copacabana  ,Private room,53,30,0,,,1,89
85505173,Vanessa,Copacabana  ,Entire home/apt,398,4,1,20/08/2016,0.04,1,364
85510523,Renata,Recreio dos Bandeirantes,Entire home/apt,500,5,0,,,1,0
85514655,Paulo Cesar,Tijuca  ,Private room,192,1,0,,,1,89
85515018,Gladys,Cidade Universitaria ,Entire home/apt,267,1,0,,,1,89
85518585,Talio,Copacabana  ,Entire home/apt,300,5,3,13/02/2018,0.14,1,350
85523019,Roberto,Copacabana  ,Entire home/apt,79,3,60,01/10/2018,2.48,1,148
85532158,Alessandra,Riachuelo  ,Entire home/apt,372,2,0,,,1,362
85538165,Maria Alice,Copacabana  ,Private room,139,2,3,15/02/2018,0.24,1,178
85538673,Ana Paula,Grajaa  ,Entire home/apt,71,1,17,07/08/2018,0.84,1,330
85539758,Jaqueline,Copacabana  ,Entire home/apt,71,1,7,30/11/2016,0.26,1,0
85539897,Mario,Curicica  ,Private room,101,1,1,18/09/2017,0.08,1,89
85541083,Ariane,Jacarepagua  ,Private room,105,2,56,23/09/2018,2.08,1,329
85542670,Maria Christina,Curicica  ,Entire home/apt,150,3,2,21/08/2016,0.08,1,0
85545151,AEIOU,Laranjeiras  ,Private room,150,15,0,,,2,365
85545151,AEIOU,Laranjeiras  ,Private room,150,15,0,,,2,90
85548000,Paulo Marcio,Jacarepagua  ,Private room,563,5,0,,,1,0
85550175,Eduardo,Barra da Tijuca,Shared room,500,1,0,,,1,365
85550469,Ronalt,Vila Militar ,Entire home/apt,4500,1,0,,,1,365
85550624,Elizabeth,Ipanema  ,Entire home/apt,999,3,1,16/08/2016,0.04,1,364
85554394,Talita,Recreio dos Bandeirantes,Private room,361,1,1,25/09/2017,0.08,1,0
85557543,Barbara,Jacarepagua  ,Entire home/apt,229,2,1,17/01/2017,0.04,1,0
85557846,Claudia Rebeca,Camorim  ,Entire home/apt,199,5,5,10/08/2018,0.19,1,356
85565192,Marcelle,Barra da Tijuca,Private room,398,1,0,,,1,0
85595429,Guilherme Mallmann,Freguesia (Jacarepagua) ,Entire home/apt,999,1,0,,,1,365
85619301,Rui,Tijuca  ,Entire home/apt,800,20,0,,,1,358
85630634,Evaldir,Recreio dos Bandeirantes,Private room,500,1,0,,,2,365
85630634,Evaldir,Leme  ,Entire home/apt,1198,1,0,,,2,364
85636041,Vera,Ipanema  ,Private room,71,5,0,,,1,353
85636258,Fernando,Tijuca  ,Entire home/apt,800,7,0,,,1,363
85641731,Pedro,Copacabana  ,Entire home/apt,199,2,0,,,1,110
85642971,Caroline,Camorim  ,Entire home/apt,680,6,0,,,1,362
85643922,Barbara,Centro  ,Entire home/apt,252,1,3,14/02/2018,0.12,1,352
85644240,Monique Santos Vieira,Alto da Boa,Private room,60,26,0,,,1,358
85644462,Sabrina,Freguesia (Jacarepagua) ,Entire home/apt,800,1,0,,,1,365
85644489,Claudio,Leblon  ,Entire home/apt,222,2,113,05/10/2018,4.27,2,278
85644489,Claudio,Freguesia (Jacarepagua) ,Private room,131,2,1,24/09/2017,0.08,2,89
85645004,Cristina,Salo Conrado ,Entire home/apt,349,3,0,,,1,362
85648592,Claudia,Recreio dos Bandeirantes,Private room,109,1,6,18/10/2017,0.23,1,365
85649863,Marilene,Magalhales Bastos ,Shared room,225,2,0,,,1,0
85650783,Deolindo,Barra da Tijuca,Entire home/apt,999,10,0,,,1,363
85661581,Jacqueline,Barra da Tijuca,Entire home/apt,1998,3,0,,,1,87
85662788,Simone,Salo Cristavalo ,Entire home/apt,349,1,0,,,1,365
85663146,Bia,Tijuca  ,Shared room,101,1,0,,,1,89
85669328,MariaInes,Copacabana  ,Entire home/apt,469,30,0,,,1,365
85670023,Marcos,Copacabana  ,Entire home/apt,398,3,1,14/02/2018,0.12,1,364
85671256,Jordana,Jacarepagua  ,Private room,90,1,3,20/08/2018,0.29,1,365
85672214,Valber,Madureira  ,Entire home/apt,800,3,0,,,1,362
85678499,Ramulo,Guadalupe  ,Entire home/apt,240,15,0,,,1,363
85678710,Maria Cristina,Tijuca  ,Private room,79,1,0,,,1,364
85681656,Jla,Recreio dos Bandeirantes,Entire home/apt,500,7,0,,,1,364
85686820,Renan,Jacarepagua  ,Entire home/apt,1198,20,0,,,1,363
85687686,Claudia,Centro  ,Entire home/apt,180,4,1,03/03/2018,0.13,1,362
85690432,Aurora,Botafogo  ,Entire home/apt,45,1,19,14/08/2018,0.71,1,341
85690861,Antonia,Andaraa  ,Private room,101,1,0,,,1,89
85692598,Lourdes,Copacabana  ,Entire home/apt,252,3,1,17/09/2016,0.04,2,48
85692598,Lourdes,Copacabana  ,Private room,252,3,0,,,2,50
85699271,Francisca,Copacabana  ,Shared room,64,3,24,29/05/2018,1.55,2,0
85699271,Francisca,Copacabana  ,Private room,56,3,39,07/10/2018,2.49,2,181
85701048,Rian,Taquara  ,Entire home/apt,548,3,0,,,1,365
85707938,Gabriel,Ipanema  ,Private room,94,10,5,05/03/2018,0.19,4,351
85707938,Gabriel,Ipanema  ,Private room,79,3,4,12/07/2018,0.15,4,344
85707938,Gabriel,Ipanema  ,Private room,49,7,3,12/02/2018,0.15,4,358
85707938,Gabriel,Ipanema  ,Entire home/apt,548,5,0,,,4,114
85708950,Renato,Vargem Pequena ,Entire home/apt,1198,7,0,,,1,83
85712085,Taisa,Barra da Tijuca,Entire home/apt,751,5,0,,,1,0
85712923,Nidia Paula,Barra da Tijuca,Entire home/apt,252,3,3,25/09/2017,0.11,1,88
85715090,Luciene,Maracanal  ,Entire home/apt,751,1,0,,,1,365
85716084,Claudia,Barra da Tijuca,Entire home/apt,500,1,0,,,1,88
85717975,Igor,Recreio dos Bandeirantes,Entire home/apt,800,1,0,,,1,83
85724016,Maria Lada,Copacabana  ,Entire home/apt,590,7,0,,,1,0
85724737,Luiz Eduardo,Copacabana  ,Entire home/apt,240,1,9,26/08/2018,0.96,1,164
85724930,Margarida,Joa  ,Entire home/apt,158,2,3,26/06/2018,0.3,1,58
85725298,Fernando,Centro  ,Entire home/apt,60,2,11,08/06/2018,0.42,1,0
85726481,Manoel,Campo Grande ,Entire home/apt,451,1,0,,,1,365
85729252,Fernanda,Curicica  ,Entire home/apt,252,10,0,,,1,364
85729264,Luiz Eduardo,Ipanema  ,Entire home/apt,695,2,5,14/02/2018,0.19,1,359
85730359,Giselle,Barros Filho ,Private room,101,3,0,,,1,83
85730455,Waldeci,Barra da Tijuca,Entire home/apt,398,30,0,,,1,365
85733151,Nel,Flamengo  ,Private room,71,2,1,28/02/2017,0.05,2,70
85733151,Nel,Copacabana  ,Entire home/apt,49,3,2,13/09/2018,0.2,2,281
85734615,Adriana,Estacio  ,Private room,199,2,1,01/01/2018,0.11,2,0
85734615,Adriana,Santa Teresa ,Private room,105,1,0,,,2,365
85735478,Cristiane,Cachambi  ,Entire home/apt,259,5,0,,,1,0
85736001,Patracia,Vargem Pequena ,Shared room,346,10,0,,,1,362
85736462,Rafael,Camorim  ,Private room,500,1,3,24/09/2017,0.11,1,88
85736884,Fernanda,Barra da Tijuca,Private room,199,1,2,14/08/2016,0.08,1,363
85736965,Manoela,Santa Teresa ,Entire home/apt,500,2,0,,,1,362
85740158,Elza,Maracanal  ,Shared room,150,1,0,,,1,179
85740866,Marcos,Jacarepagua  ,Entire home/apt,222,2,6,18/08/2018,0.81,1,159
85741598,Vitoria,Jacarepagua  ,Entire home/apt,1157,3,0,,,1,364
85741699,Fernanda,Botafogo  ,Entire home/apt,349,7,0,,,1,363
85743051,Felipe,Maier  ,Entire home/apt,349,1,0,,,1,0
85743221,Yago,Copacabana  ,Entire home/apt,751,2,0,,,1,0
85743648,Alan,Gericina  ,Private room,131,1,0,,,1,89
85744019,Fatima,Camorim  ,Entire home/apt,1198,7,0,,,1,89
85750289,Roberto,Jacarepagua  ,Private room,192,1,2,14/02/2018,0.16,2,364
85750289,Roberto,Tijuca  ,Entire home/apt,150,1,13,23/09/2018,0.66,2,180
85752442,Bianca,Copacabana  ,Entire home/apt,150,3,10,04/06/2018,0.38,1,361
85768677,Andraa,Barra da Tijuca,Entire home/apt,680,4,0,,,1,364
85804392,Porthos,Barra da Tijuca,Entire home/apt,7512,15,0,,,1,0
85816015,Cleiton,Tijuca  ,Entire home/apt,500,1,0,,,1,89
85825336,Palloma,Jacarepagua  ,Entire home/apt,500,5,0,,,1,365
85830615,Sergio,Copacabana  ,Entire home/apt,500,3,0,,,1,0
85833882,Leonardo,Barra da Tijuca,Entire home/apt,349,2,6,15/02/2018,0.23,1,364
85837948,Ivan,Jacarepagua  ,Entire home/apt,601,1,0,,,1,0
85841458,Denise,Freguesia (Jacarepagua) ,Shared room,60,1,0,,,1,363
85844210,Rafael,Jardim Botanico ,Entire home/apt,714,2,1,11/02/2018,0.12,1,364
85845911,Carolina,Jacarepagua  ,Private room,1202,1,2,22/09/2017,0.08,1,364
85846492,Casar Augusto,Barra da Tijuca,Entire home/apt,1127,15,0,,,1,362
85849239,Bela,Barra da Tijuca,Private room,349,2,0,,,1,0
85849262,Enrico,Jacarepagua  ,Entire home/apt,999,10,0,,,1,83
85849888,Marco,Barra da Tijuca,Entire home/apt,120,5,6,12/01/2018,0.23,1,20
85851597,Gilma,Maracanal  ,Private room,64,90,45,17/06/2018,1.71,1,8
85851847,Andra Carlos,Recreio dos Bandeirantes,Entire home/apt,398,3,0,,,1,0
85853283,Glaria,Salo Cristavalo ,Entire home/apt,500,1,4,08/05/2017,0.15,2,179
85853283,Glaria,Leme  ,Entire home/apt,1127,1,0,,,2,365
85858045,Junior,Vargem Grande ,Entire home/apt,376,1,0,,,1,365
85858128,Andre,Botafogo  ,Private room,150,1,0,,,1,0
85858713,Cristhiane,Vargem Pequena ,Entire home/apt,1198,1,0,,,1,89
85859253,Monique,Botafogo  ,Entire home/apt,282,7,0,,,1,363
85865135,Ingrid,Jacarepagua  ,Private room,289,1,0,,,1,0
85868431,Denise,Barra da Tijuca,Entire home/apt,563,2,0,,,1,0
85868843,Maria Ortiz,Recreio dos Bandeirantes,Entire home/apt,1100,1,0,,,1,364
85871716,Maria,Barra da Tijuca,Shared room,252,1,0,,,1,365
85872010,Romilda,Anil  ,Entire home/apt,304,1,0,,,1,37
85875049,Carlos,Barra da Tijuca,Entire home/apt,1198,7,1,19/08/2016,0.04,1,362
85875907,Cristianne,Barra da Tijuca,Entire home/apt,939,5,0,,,1,88
85878167,Isac,Santa Teresa ,Private room,169,1,0,,,1,364
85888383,Hermann,Barra da Tijuca,Entire home/apt,999,10,0,,,1,0
85892083,Rachel,Barra da Tijuca,Entire home/apt,1300,1,0,,,1,363
85892940,Thau & Junior,Copacabana  ,Private room,101,2,0,,,1,48
85894313,IMMo,Jacarepagua  ,Entire home/apt,500,15,0,,,1,0
85895651,Roberto,Tijuca  ,Private room,199,1,0,,,1,364
85896037,Ana Cristina,Barra da Tijuca,Entire home/apt,500,1,0,,,1,0
85896618,Lia Mara,Tijuca  ,Entire home/apt,751,7,0,,,1,0
85896847,Marcelo,Leme  ,Entire home/apt,1100,4,0,,,2,90
85896847,Marcelo,Santa Teresa ,Entire home/apt,751,5,0,,,2,365
85897313,Mariana,Jardim Sulacap ,Private room,451,1,0,,,2,362
85897313,Mariana,Jardim Sulacap ,Entire home/apt,699,1,0,,,2,364
85897638,Joffre,Barra da Tijuca,Entire home/apt,999,7,0,,,1,0
85898693,Jaqueline,Barra da Tijuca,Entire home/apt,252,2,35,23/09/2018,1.49,1,264
85898932,Eduardo,Flamengo  ,Entire home/apt,300,15,0,,,1,363
85899788,Dulce,Recreio dos Bandeirantes,Entire home/apt,1499,1,0,,,1,364
85900558,Kristiana,Recreio dos Bandeirantes,Entire home/apt,601,19,0,,,1,365
85905061,Danielle,Jacarepagua  ,Entire home/apt,999,7,0,,,1,88
85905588,Alexandre,Botafogo  ,Private room,150,2,0,,,1,88
85908559,Almir,Camorim  ,Entire home/apt,601,2,0,,,1,358
85908993,Claudia,Centro  ,Entire home/apt,135,2,9,03/04/2018,0.42,1,350
85910465,Denise,Barra da Tijuca,Entire home/apt,1998,6,0,,,1,365
85913680,Rodrigo,Andaraa  ,Private room,319,2,0,,,1,89
85919444,Rute,Copacabana  ,Private room,252,3,0,,,1,362
85926069,Beto,Recreio dos Bandeirantes,Entire home/apt,300,1,0,,,1,365
85928416,Paola,Catete  ,Entire home/apt,199,5,3,05/01/2018,0.14,1,83
85931806,Nilton,Copacabana  ,Entire home/apt,1198,1,0,,,1,87
85934094,Mauralio,Guadalupe  ,Entire home/apt,252,1,0,,,1,364
85934597,Tatiana,Copacabana  ,Entire home/apt,270,1,12,29/07/2018,0.61,1,327
85935976,Paulo,Jacarepagua  ,Entire home/apt,1183,10,0,,,1,89
85941681,Roberta,Barra da Tijuca,Entire home/apt,15024,15,0,,,1,0
85941725,Leandro,Vargem Pequena ,Private room,349,15,0,,,1,365
85950649,Franklin,Leblon  ,Private room,1427,3,0,,,1,87
85951577,Marcelo,Anchieta  ,Entire home/apt,199,7,1,25/06/2017,0.06,1,132
85953557,Ed,Copacabana  ,Entire home/apt,139,6,19,23/08/2018,0.72,1,90
85954000,Edwaldo,Flamengo  ,Entire home/apt,116,2,2,11/08/2018,0.53,1,60
85958744,Marcia,Anil  ,Private room,109,1,0,,,1,0
85958910,Reinaldo,Jacarepagua  ,Entire home/apt,451,20,0,,,1,362
85959305,Tiago,Recreio dos Bandeirantes,Private room,150,3,0,,,1,0
85959905,Regina Celi,Jacarepagua  ,Entire home/apt,601,15,0,,,1,88
85960144,Fernanda,Leme  ,Entire home/apt,650,2,0,,,1,0
85963804,Cynthia,Barra da Tijuca,Entire home/apt,1499,5,0,,,1,0
85965423,Severino,Recreio dos Bandeirantes,Entire home/apt,601,7,0,,,1,363
85965425,Nelio,Jacarepagua  ,Entire home/apt,939,1,0,,,1,89
85965555,Elizabeth,Tijuca  ,Entire home/apt,1100,10,0,,,1,362
85966779,Luis,Jacarepagua  ,Entire home/apt,601,1,0,,,1,90
85969799,Ricardo,Praasa da Bandeira,Entire home/apt,699,1,0,,,1,89
85972307,Murillo,Jacarepagua  ,Entire home/apt,687,1,2,21/08/2016,0.08,1,0
85973540,Ana Luiza,Laranjeiras  ,Private room,199,2,0,,,1,362
85974796,Matheus,Barra da Tijuca,Private room,60,1,6,11/10/2018,0.37,2,91
85974796,Matheus,Barra da Tijuca,Private room,64,1,5,27/09/2018,2.78,2,278
85974835,Claudia,Jacarepagua  ,Entire home/apt,1315,15,0,,,1,0
85976617,Marcelo,Vila Isabel ,Entire home/apt,259,1,1,08/09/2018,0.86,1,359
85979400,Megalab,Jacarepagua  ,Entire home/apt,1427,14,0,,,1,364
85987809,Anne Marie,Rocinha  ,Entire home/apt,162,3,0,,,1,0
85989853,Rosalvo,Guadalupe  ,Entire home/apt,101,2,2,02/01/2018,0.2,3,36
85989853,Rosalvo,Guadalupe  ,Entire home/apt,105,5,0,,,3,363
85989853,Rosalvo,Recreio dos Bandeirantes,Private room,150,6,0,,,3,179
85992456,Felipe,Copacabana  ,Entire home/apt,999,15,0,,,1,87
85993767,Wil,Barra da Tijuca,Entire home/apt,263,3,0,,,1,88
86013746,Bruna,Copacabana  ,Entire home/apt,282,2,3,14/02/2018,0.11,2,362
86013746,Bruna,Copacabana  ,Private room,90,3,0,,,2,174
86017562,Osmar,Santa Teresa ,Entire home/apt,300,10,0,,,1,365
86046978,Julio,Vidigal  ,Private room,109,2,1,28/02/2017,0.05,1,279
86050300,Ana Lacia,Osvaldo Cruz ,Private room,146,5,0,,,2,0
86050300,Ana Lacia,Osvaldo Cruz ,Private room,71,5,0,,,2,0
86054127,Wilson,Salo Cristavalo ,Entire home/apt,180,3,1,17/10/2016,0.04,1,363
86055360,Denise,Vila Isabel ,Entire home/apt,282,7,0,,,1,364
86056909,Tatiane,Vidigal  ,Entire home/apt,199,1,0,,,1,365
86056939,Rozana,Copacabana  ,Entire home/apt,120,2,28,01/07/2018,1.83,1,0
86059942,Cesar,Anil  ,Entire home/apt,3001,7,0,,,1,362
86061378,Denize,Botafogo  ,Entire home/apt,252,10,0,,,1,364
